Id,ProductId,Score,Summary,Text,rating,category,gender
1243,P1,1,Sample review,This is a sample product review,1,Clothing,Male
1244,P1,3,Sample review,This is a sample product review,3,Food,Female
1245,P4,5,Sample review,This is a sample product review,5,Clothing,Female
1246,P2,4,Sample review,This is a sample product review,4,Books,Male
1247,P2,4,Sample review,This is a sample product review,4,Cosmetics,Female
1248,P2,3,Sample review,This is a sample product review,3,Food,Male
1249,P2,4,Sample review,This is a sample product review,4,Books,Female
1250,P1,4,Sample review,This is a sample product review,4,Footwear,Male
1251,P3,5,Sample review,This is a sample product review,5,Cosmetics,Male
1252,P4,4,Sample review,This is a sample product review,4,Clothing,Female
1253,P1,4,Sample review,This is a sample product review,4,Footwear,Male
1254,P4,3,Sample review,This is a sample product review,3,Footwear,Male
1255,P1,2,Sample review,This is a sample product review,2,Food,Male
1256,P2,3,Sample review,This is a sample product review,3,Food,Female
1257,P1,5,Sample review,This is a sample product review,5,Cosmetics,Male
1258,P3,3,Sample review,This is a sample product review,3,Clothing,Male
1259,P2,5,Sample review,This is a sample product review,5,Books,Male
1260,P4,1,Sample review,This is a sample product review,1,Clothing,Male
1261,P4,4,Sample review,This is a sample product review,4,Books,Female
1262,P2,1,Sample review,This is a sample product review,1,Clothing,Male
1263,P2,5,Sample review,This is a sample product review,5,Clothing,Female
1264,P1,2,Sample review,This is a sample product review,2,Cosmetics,Female
1265,P4,3,Sample review,This is a sample product review,3,Clothing,Female
1266,P3,1,Sample review,This is a sample product review,1,Clothing,Female
1267,P4,2,Sample review,This is a sample product review,2,Books,Male
1268,P3,3,Sample review,This is a sample product review,3,Cosmetics,Male
1269,P4,4,Sample review,This is a sample product review,4,Cosmetics,Male
1270,P2,2,Sample review,This is a sample product review,2,Food,Female
1271,P3,4,Sample review,This is a sample product review,4,Footwear,Female
1272,P3,3,Sample review,This is a sample product review,3,Cosmetics,Male
1273,P1,2,Sample review,This is a sample product review,2,Clothing,Female
1274,P1,2,Sample review,This is a sample product review,2,Books,Female
1275,P4,4,Sample review,This is a sample product review,4,Clothing,Female
1276,P4,1,Sample review,This is a sample product review,1,Clothing,Male
1277,P1,2,Sample review,This is a sample product review,2,Clothing,Male
1278,P1,1,Sample review,This is a sample product review,1,Books,Male
1279,P3,2,Sample review,This is a sample product review,2,Books,Female
1280,P1,2,Sample review,This is a sample product review,2,Books,Male
1281,P4,1,Sample review,This is a sample product review,1,Clothing,Male
1282,P3,5,Sample review,This is a sample product review,5,Food,Male
1283,P2,5,Sample review,This is a sample product review,5,Clothing,Female
1284,P2,3,Sample review,This is a sample product review,3,Books,Male
1285,P4,5,Sample review,This is a sample product review,5,Food,Male
1286,P1,1,Sample review,This is a sample product review,1,Cosmetics,Male
1287,P2,4,Sample review,This is a sample product review,4,Clothing,Female
1288,P4,2,Sample review,This is a sample product review,2,Clothing,Male
1289,P1,5,Sample review,This is a sample product review,5,Food,Male
1290,P1,3,Sample review,This is a sample product review,3,Cosmetics,Female
1291,P1,2,Sample review,This is a sample product review,2,Books,Female
1292,P1,2,Sample review,This is a sample product review,2,Food,Female
1293,P4,3,Sample review,This is a sample product review,3,Footwear,Female
1294,P4,2,Sample review,This is a sample product review,2,Clothing,Male
1295,P3,2,Sample review,This is a sample product review,2,Food,Female
1296,P1,2,Sample review,This is a sample product review,2,Cosmetics,Male
1297,P1,3,Sample review,This is a sample product review,3,Clothing,Male
1298,P3,3,Sample review,This is a sample product review,3,Food,Female
1299,P3,3,Sample review,This is a sample product review,3,Clothing,Female
1300,P2,5,Sample review,This is a sample product review,5,Footwear,Male
1301,P3,5,Sample review,This is a sample product review,5,Books,Female
1302,P4,2,Sample review,This is a sample product review,2,Cosmetics,Female
1303,P1,3,Sample review,This is a sample product review,3,Food,Male
1304,P2,1,Sample review,This is a sample product review,1,Cosmetics,Male
1305,P2,2,Sample review,This is a sample product review,2,Cosmetics,Male
1306,P2,1,Sample review,This is a sample product review,1,Footwear,Female
1307,P3,2,Sample review,This is a sample product review,2,Food,Male
1308,P4,3,Sample review,This is a sample product review,3,Books,Female
1309,P3,5,Sample review,This is a sample product review,5,Food,Female
1310,P1,4,Sample review,This is a sample product review,4,Books,Male
1311,P3,1,Sample review,This is a sample product review,1,Books,Female
1312,P4,2,Sample review,This is a sample product review,2,Clothing,Male
1313,P2,3,Sample review,This is a sample product review,3,Clothing,Male
1314,P1,3,Sample review,This is a sample product review,3,Books,Female
1315,P2,4,Sample review,This is a sample product review,4,Food,Male
1316,P2,2,Sample review,This is a sample product review,2,Food,Female
1317,P1,4,Sample review,This is a sample product review,4,Books,Female
1318,P2,4,Sample review,This is a sample product review,4,Books,Female
1319,P2,1,Sample review,This is a sample product review,1,Books,Female
1320,P2,1,Sample review,This is a sample product review,1,Books,Male
1321,P4,3,Sample review,This is a sample product review,3,Clothing,Female
1322,P3,5,Sample review,This is a sample product review,5,Footwear,Female
1323,P4,2,Sample review,This is a sample product review,2,Footwear,Female
1324,P2,5,Sample review,This is a sample product review,5,Footwear,Male
1325,P1,2,Sample review,This is a sample product review,2,Cosmetics,Male
1326,P2,2,Sample review,This is a sample product review,2,Clothing,Female
1327,P4,5,Sample review,This is a sample product review,5,Cosmetics,Male
1328,P1,4,Sample review,This is a sample product review,4,Food,Male
1329,P3,3,Sample review,This is a sample product review,3,Food,Female
1330,P3,5,Sample review,This is a sample product review,5,Food,Male
1331,P1,2,Sample review,This is a sample product review,2,Cosmetics,Female
1332,P1,4,Sample review,This is a sample product review,4,Food,Female
1333,P1,5,Sample review,This is a sample product review,5,Books,Female
1334,P1,3,Sample review,This is a sample product review,3,Books,Female
1335,P4,4,Sample review,This is a sample product review,4,Footwear,Female
1336,P4,5,Sample review,This is a sample product review,5,Food,Female
1337,P1,3,Sample review,This is a sample product review,3,Food,Male
1338,P4,4,Sample review,This is a sample product review,4,Footwear,Female
1339,P4,1,Sample review,This is a sample product review,1,Food,Male
1340,P1,3,Sample review,This is a sample product review,3,Cosmetics,Male
1341,P3,1,Sample review,This is a sample product review,1,Footwear,Female
1342,P3,3,Sample review,This is a sample product review,3,Books,Male
1343,P1,2,Sample review,This is a sample product review,2,Cosmetics,Male
1344,P4,4,Sample review,This is a sample product review,4,Clothing,Female
1345,P4,2,Sample review,This is a sample product review,2,Footwear,Male
1346,P4,2,Sample review,This is a sample product review,2,Cosmetics,Male
1347,P4,3,Sample review,This is a sample product review,3,Footwear,Male
1348,P1,3,Sample review,This is a sample product review,3,Cosmetics,Female
1349,P1,2,Sample review,This is a sample product review,2,Footwear,Female
1350,P2,3,Sample review,This is a sample product review,3,Footwear,Male
1351,P2,4,Sample review,This is a sample product review,4,Food,Female
1352,P3,4,Sample review,This is a sample product review,4,Footwear,Female
1353,P4,1,Sample review,This is a sample product review,1,Footwear,Female
1354,P1,2,Sample review,This is a sample product review,2,Cosmetics,Female
1355,P3,4,Sample review,This is a sample product review,4,Cosmetics,Male
1356,P2,1,Sample review,This is a sample product review,1,Clothing,Female
1357,P4,4,Sample review,This is a sample product review,4,Footwear,Female
1358,P4,2,Sample review,This is a sample product review,2,Clothing,Male
1359,P1,5,Sample review,This is a sample product review,5,Clothing,Male
1360,P2,4,Sample review,This is a sample product review,4,Footwear,Male
1361,P3,1,Sample review,This is a sample product review,1,Clothing,Female
1362,P3,2,Sample review,This is a sample product review,2,Cosmetics,Male
1363,P1,2,Sample review,This is a sample product review,2,Books,Male
1364,P1,5,Sample review,This is a sample product review,5,Cosmetics,Female
1365,P2,1,Sample review,This is a sample product review,1,Books,Female
1366,P2,2,Sample review,This is a sample product review,2,Cosmetics,Female
1367,P2,4,Sample review,This is a sample product review,4,Books,Female
1368,P1,2,Sample review,This is a sample product review,2,Food,Male
1369,P1,2,Sample review,This is a sample product review,2,Footwear,Female
1370,P1,5,Sample review,This is a sample product review,5,Food,Male
1371,P3,3,Sample review,This is a sample product review,3,Footwear,Male
1372,P2,3,Sample review,This is a sample product review,3,Books,Male
1373,P2,4,Sample review,This is a sample product review,4,Cosmetics,Female
1374,P3,3,Sample review,This is a sample product review,3,Clothing,Female
1375,P4,5,Sample review,This is a sample product review,5,Books,Male
1376,P4,4,Sample review,This is a sample product review,4,Food,Male
1377,P4,2,Sample review,This is a sample product review,2,Clothing,Male
1378,P3,5,Sample review,This is a sample product review,5,Cosmetics,Male
1379,P4,1,Sample review,This is a sample product review,1,Clothing,Female
1380,P3,5,Sample review,This is a sample product review,5,Clothing,Male
1381,P3,3,Sample review,This is a sample product review,3,Clothing,Male
1382,P1,3,Sample review,This is a sample product review,3,Food,Male
1383,P2,5,Sample review,This is a sample product review,5,Cosmetics,Male
1384,P2,2,Sample review,This is a sample product review,2,Footwear,Female
1385,P2,3,Sample review,This is a sample product review,3,Books,Male
1386,P3,4,Sample review,This is a sample product review,4,Cosmetics,Male
1387,P4,4,Sample review,This is a sample product review,4,Cosmetics,Male
1388,P1,1,Sample review,This is a sample product review,1,Cosmetics,Female
1389,P4,3,Sample review,This is a sample product review,3,Cosmetics,Male
1390,P3,5,Sample review,This is a sample product review,5,Books,Male
1391,P1,1,Sample review,This is a sample product review,1,Books,Male
1392,P1,2,Sample review,This is a sample product review,2,Cosmetics,Male
1393,P3,4,Sample review,This is a sample product review,4,Cosmetics,Female
1394,P1,3,Sample review,This is a sample product review,3,Footwear,Male
1395,P1,4,Sample review,This is a sample product review,4,Clothing,Male
1396,P2,4,Sample review,This is a sample product review,4,Books,Female
1397,P2,4,Sample review,This is a sample product review,4,Cosmetics,Female
1398,P2,5,Sample review,This is a sample product review,5,Books,Male
1399,P1,2,Sample review,This is a sample product review,2,Food,Male
1400,P4,4,Sample review,This is a sample product review,4,Clothing,Female
1401,P1,3,Sample review,This is a sample product review,3,Food,Male
1402,P4,5,Sample review,This is a sample product review,5,Books,Female
1403,P1,3,Sample review,This is a sample product review,3,Clothing,Male
1404,P3,2,Sample review,This is a sample product review,2,Footwear,Male
1405,P3,1,Sample review,This is a sample product review,1,Footwear,Male
1406,P1,4,Sample review,This is a sample product review,4,Clothing,Female
1407,P3,5,Sample review,This is a sample product review,5,Footwear,Female
1408,P4,4,Sample review,This is a sample product review,4,Cosmetics,Female
1409,P4,1,Sample review,This is a sample product review,1,Food,Female
1410,P2,1,Sample review,This is a sample product review,1,Footwear,Female
